book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title
3889,77554,77554,1820281,71,014023313X,9.78014E+12,Carol Shields,1993,The Stone Diaries,The Stone Diaries
3890,838917,18054709,16419428,27,736908552,9.78074E+12,Stormie Omartian,1997,The Power of a Praying Woman,The Power of a Praying Woman
3891,1087075,1087075,1402076,38,312364687,9.78031E+12,Beth Harbison,2007,Shoe Addicts Anonymous ,"Shoe Addicts Anonymous (Shoe Addict, #1)"
3892,124509,124509,2607049,140,385315147,9.78039E+12,"Peter Høeg, Tiina Nunnally",1992,Frøken Smillas fornemmelse for sne,Smilla's Sense of Snow
3893,135611,135611,892448,58,60740221,9.78006E+12,Bill Bryson,2007,Shakespeare: The World as Stage ,Shakespeare: The World as Stage
3894,9282,9282,26163,47,440235162,9.78044E+12,Nicholas Evans,2001,The Smoke Jumper,The Smoke Jumper
3895,4570768,4570768,4620119,22,803733569,9.7808E+12,Julia Hoban,2009,Willow,Willow
3896,56073,56073,480368,58,743222253,9.78074E+12,Hillary Rodham Clinton,2003,Living History,Living History
3897,106076,106076,1399464,23,1563898683,9.78156E+12,"Jeph Loeb, Tim Sale",2000,Batman: Dark Victory,Batman: Dark Victory
3898,7821828,7821828,10861805,64,374105979,9.78037E+12,Edmund de Waal,2009,The Hare with Amber Eyes: A Family's Century of Art and Loss,The Hare With Amber Eyes: A Family's Century of Art and Loss
3899,76664,76664,2501416,46,034525855X,9.78035E+12,Piers Anthony,1977,A Spell for Chameleon,A Spell for Chameleon (Xanth #1)
3900,857501,857501,19838,13,679890483,9.78068E+12,"Al Perkins, Eric Gurney",1969,"Hand, Hand, Fingers, Thumb","Hand, Hand, Fingers, Thumb"
3901,11861062,11861062,16484218,58,385742371,9.78039E+12,Lissa Price,2012,Starters,"Starters (Starters, #1)"
3902,1611656,1611656,1605350,31,141654707X,9.78142E+12,Kresley Cole,2008,Dark Needs at Night's Edge,Dark Needs at Night's Edge (Immortals After Dark #5)
3903,38787,38787,1786290,155,802133908,9.7808E+12,"Juan Rulfo, Margaret Sayers Peden, Susan Sontag",1955,Pedro Páramo,Pedro Páramo
3904,77391,77391,1404690,166,553213156,9.78055E+12,L.M. Montgomery,1939,Anne of Ingleside,"Anne of Ingleside (Anne of Green Gables, #6)"
3905,1779929,1779929,2328657,30,1401303366,9.7814E+12,Kelly Corrigan,2005,The Middle Place,The Middle Place
3906,43928,43928,14597342,71,385340605,9.78039E+12,Harlan Coben,1995,Deal Breaker,Deal Breaker (Myron Bolitar #1)
3907,34080,34080,389834,157,393974995,9.78039E+12,"T.S. Eliot, Michael North",1922,The Waste Land,The Waste Land
3908,22875451,22875451,42439906,13,1455557102,9.78146E+12,"Heather Cocks, Jessica  Morgan",2015,The Royal We,The Royal We
3909,861326,861326,3363,50,380815575,9.78038E+12,Julia Quinn,2000,The Viscount Who Loved Me,"The Viscount Who Loved Me (Bridgertons, #2)"
3910,9531,9531,3204657,42,078683787X,9.78079E+12,"Dave Barry, Ridley Pearson, Greg Call",2006,Peter and the Shadow Thieves,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)"
3911,531989,531989,3230496,50,1573226068,9.78157E+12,Junot Díaz,1996,Drown,Drown
3912,2071575,2071575,2076822,33,670018856,9.78067E+12,Jane Green,2008,The Beach House,The Beach House
3913,28634,28634,2776625,105,057114456X,9.78057E+12,Milan Kundera,1990,Nesmrtelnost,Immortality
3914,15793074,15793074,21503547,43,125000098X,9.78125E+12,Jeffrey Archer,2013,Best Kept Secret,"Best Kept Secret (The Clifton Chronicles, #3)"
3915,910863,910863,47562,27,076534825X,9.78077E+12,Robert Charles Wilson,2005,Spin,"Spin (Spin, #1)"
3916,12083,12083,809292,57,300093055,9.7803E+12,Eugene O'Neill,1956,Long Day's Journey Into Night,Long Day's Journey Into Night
3917,74928,74928,2099558,24,159307056X,9.78159E+12,"Kohta Hirano, Duane Johnson",1998,ヘルシング 1,"Hellsing, Vol. 01 (Hellsing, #1)"
3918,228261,228261,122831,36,842329250,9.78084E+12,"Tim LaHaye, Jerry B. Jenkins",1998,Soul Harvest: The World Takes Sides,"Soul Harvest: The World Takes Sides (Left Behind, #4)"
3919,123106,123106,2019821,24,670061018,9.78067E+12,Laurie Halse Anderson,2007,Twisted,Twisted
3920,4692,4692,1612436,120,751503894,9.78075E+12,Noah Gordon,1986,The Physician,"The Physician (Cole Family Trilogy, #1)"
3921,21337,21337,4809336,46,141591561X,9.78142E+12,"Dean Koontz, Kevin J. Anderson, Scott Brick",2005,Dean Koontz's Frankenstein: Prodigal Son,"Prodigal Son (Dean Koontz's Frankenstein, #1)"
3922,122125,122125,1268257,25,590316818,9.78059E+12,"Jane Yolen, Mark Teague",2000,How Do Dinosaurs Say Goodnight?,How Do Dinosaurs Say Good Night?
3923,867247,867247,1318780,77,517415283,9.78052E+12,"Miyamoto Musashi, Victor Harris",1645,五輪書 [Go Rin no Sho],A Book of Five Rings: The Classic Guide to Strategy
3924,281433,281433,2575902,49,345405137,9.78035E+12,Dean Koontz,1996,Ticktock,Tick Tock
3925,573201,573201,41691,60,553278002,9.78055E+12,Robert Ludlum,1988,The Icarus Agenda,The Icarus Agenda
3926,7098304,7098304,7355830,25,1439123128,9.78144E+12,Kresley Cole,2010,Demon From the Dark ,Demon from the Dark (Immortals After Dark #10)
3927,18108281,18108281,24749971,39,,,J.R. Ward,2014,The King,"The King (Black Dagger Brotherhood, #12)"
3928,21031,21031,162267,105,60748125,9.78006E+12,Irvin D. Yalom,1992,When Nietzsche Wept: A Novel of Obsession,When Nietzsche Wept
3929,365990,365990,1930437,54,394574753,9.78039E+12,Cormac McCarthy,1994,The Crossing ,"The Crossing (The Border Trilogy, #2)"
3930,19068,19068,2919427,447,140449493,9.78014E+12,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350,Ἠθικὰ Νικομάχεια ,The Nicomachean Ethics
3931,11198480,11198480,16123482,14,310331935,9.78031E+12,Kyle Idleman,2011,,Not a Fan: Becoming a Completely Committed Follower of Jesus
3932,29802,29802,30222,30,193266422X,9.78193E+12,Bryan Lee O'Malley,2006,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness","Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness"
3933,14990,14990,2398507,34,393329127,9.78039E+12,Mary Roach,2005,Spook: Science Tackles the Afterlife,Spook: Science Tackles the Afterlife
3934,171547,171547,24839,182,1420925806,9.78142E+12,William Blake,1789,Songs of Innocence and of Experience,Songs of Innocence and of Experience
3935,306364,306364,1823893,50,312351623,9.78031E+12,Lisa Kleypas,2007,Sugar Daddy,"Sugar Daddy (Travises, #1)"
3936,900065,900065,1405163,20,394856392,9.78039E+12,"Stan Berenstain, Jan Berenstain",1983,The Berenstain Bears and the Messy Room,The Berenstain Bears and the Messy Room
3937,349473,349473,1322982,78,141655484X,9.78142E+12,"Richard Bachman, Stephen King",2007,Blaze,Blaze
3938,286507,286507,2987777,43,345363310,9.78035E+12,David Eddings,1988,Demon Lord of Karanda,"Demon Lord of Karanda (The Malloreon, #3)"
3939,2693801,2693801,2719129,57,500237514,9.7805E+12,"H.W. Janson, Anthony F. Janson",1962,History of Art,History of Art
3940,7202831,7202831,7897982,67,034551548X,9.78035E+12,Tess Gerritsen,2010,Ice Cold,"Ice Cold (Rizzoli & Isles, #8)"
3941,68520,68520,115813,80,312156960,9.78031E+12,Bernard Cornwell,1995,The Winter King,"The Winter King (The Warlord Chronicles, #1)"
3942,59969,59969,272524,40,1593072945,9.78159E+12,Frank Miller,1993,Sin City: A Dame to Kill For,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)"
3943,544424,544424,531712,24,738710180,9.78074E+12,Simone Elkeles,2007,Leaving Paradise,"Leaving Paradise (Leaving Paradise, #1)"
3944,475276,475276,463514,13,159182799X,9.78159E+12,Yukiru Sugisaki,1997,ディー・エヌ・エンジェル 1,"D.N.Angel, Vol. 1 (D.N.Angel, #1)"
3945,226791,226791,3181762,80,446604844,9.78045E+12,David Baldacci,1996,Total Control,Total Control
3946,6411016,6411016,6599953,49,979528534,9.78098E+12,Karl Marlantes,2009,Matterhorn: A Novel of the Vietnam War,Matterhorn
3947,2159225,2159225,2927650,38,316057800,9.78032E+12,"Trenton Lee Stewart, Diana Sudyka",2008,The Mysterious Benedict Society and the Perilous Journey,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)"
3948,37526,37526,1493394,599,743484878,9.78074E+12,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599,The Cronicle History of Henry the fift,Henry V
3949,19083,19083,14746717,355,486414248,9.78049E+12,Aristotle,-350,Politics,Politics
3950,522776,522776,2712410,74,553805460,9.78055E+12,Jordan Belfort,2007,The Wolf of Wall Street,The Wolf of Wall Street
3951,174834,174834,2723088,55,684815001,9.78068E+12,Dietrich Bonhoeffer,1937,Nachfolge,The Cost of Discipleship
3952,29430012,29430012,45743836,29,670026190,9.78067E+12,Amor Towles,2016,A Gentleman in Moscow,A Gentleman in Moscow
3953,6792458,6792458,6996712,18,1595581030,9.7816E+12,Michelle Alexander,2010,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,The New Jim Crow: Mass Incarceration in the Age of Colorblindness
3954,32585,32585,3135610,53,486431681,9.78049E+12,"Knut Hamsun, George Egerton",1890,Sult,Hunger
3955,18465852,18465852,26124107,28,385350848,9.78039E+12,Cristina Henriquez,2014,The Book of Unknown Americans,The Book of Unknown Americans
3956,11112619,11112619,16035084,30,144240907X,9.78144E+12,Lauren DeStefano,2012,Fever,"Fever (The Chemical Garden, #2)"
3957,64865,64865,1963457,73,312939000,9.78031E+12,Sue Grafton,1985,B is for Burglar,"B is for Burglar  (Kinsey Millhone, #2)"
3958,3289281,3289281,3325741,50,316154857,9.78032E+12,Kate Atkinson,2008,When Will There Be Good News?,"When Will There Be Good News? (Jackson Brodie, #3)"
3959,3134981,3134981,3166405,24,1401215815,9.7814E+12,"Brian Azzarello, Lee Bermejo",2008,Joker,The Joker
3960,359375,359375,349497,80,1401359795,9.7814E+12,"Sergei Lukyanenko, Andrew Bromfield",1998,Ночной дозор ,Night Watch (Watch #1)
3961,17402288,17402288,24237023,34,385350813,9.78039E+12,Jenny Offill,2014,Dept. of Speculation,Dept. of Speculation
3962,22544024,22544024,41824847,10,451419928,9.78045E+12,Susan Meissner,2015,Secrets of a Charmed Life,Secrets of a Charmed Life
3963,85448,85448,517820,52,553268929,9.78055E+12,Pat Conroy,1976,The Great Santini,The Great Santini
3964,51606,51606,180461,77,806512814,9.78081E+12,Dalton Trumbo,1939,Johnny Got His Gun,Johnny Got His Gun
3965,32502,32502,2449470,93,446607274,9.78045E+12,Michael Connelly,1999,Angels Flight,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)"
3966,4909,4909,3060322,71,743243781,9.78074E+12,Frank McCourt,2005,Teacher Man,"Teacher Man (Frank McCourt, #3)"
3967,5489684,5489684,5557331,7,006177894X,9.78006E+12,Ellen Schreiber,2008,Vampire Kisses: The Beginning (Vampire Kisses Omnibus),"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)"
3968,9307674,9307674,14190669,41,1423161610,9.78142E+12,Eoin Colfer,2012,The Last Guardian,"The Last Guardian (Artemis Fowl, #8)"
3969,414895,414895,2939507,129,345447980,9.78035E+12,"Pierre Boulle, Xan Fielding",1963,La planète des singes,Planet of the Apes
3970,7600922,7600922,10018961,28,451231619,9.78045E+12,Rachel Caine,2010,Ghost Town,"Ghost Town (The Morganville Vampires, #9)"
3971,182496,182496,1279777,23,440132940,9.78044E+12,Belva Plain,1978,Evergreen,Evergreen
3972,356373,356373,346544,5,,,"Henry T. Blackaby, Claude V. King, Richard Blackaby",1976,Experiencing God : Knowing and Doing His Will - Workbook,"Experiencing God: Knowing and Doing the Will of God, Workbook"
3973,592657,592657,1257919,43,038531387X,9.78039E+12,James Dickey,1970,Deliverance,Deliverance
3974,28547,28547,2971170,45,689860072,9.78069E+12,Anne McCaffrey,1977,Dragonsinger,"Dragonsinger (Harper Hall, #2)"
3975,13049981,13049981,18214662,24,61996203,9.78006E+12,Cynthia Hand,2013,Boundless,"Boundless (Unearthly, #3)"
3976,29354916,29354916,49477649,47,,,John Grisham,2016,The Whistler,The Whistler
3977,568454,568454,555516,13,1421506238,9.78142E+12,"Katsura Hoshino, Mayumi Kobayashi",2004,"D.Gray-man, Volume 1","D.Gray-man, Volume 01"
3978,41810,41810,905286,85,553299492,9.78055E+12,Isaac Asimov,1983,The Robots of Dawn,The Robots of Dawn (Robot #3)
3979,18431,18431,3805,82,440241359,9.78044E+12,"Ian Caldwell, Dustin Thomason",2004,The Rule of Four,The Rule of Four
3980,16718083,16718083,22957415,30,751552615,9.78075E+12,Jessica Sorensen,2013,The Redemption of Callie & Kayden,"The Redemption of Callie & Kayden (The Coincidence, #2)"
3981,16277248,16277248,21403929,6,1616550546,9.78162E+12,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru",2013,,"Avatar: The Last Airbender (The Search, #1)"
3982,32505,32505,590167,97,446699551,9.78045E+12,Michael Connelly,2005,The Closers,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)"
3983,275000,275000,1245366,63,60525592,9.78006E+12,Erin Hunter,2003,Fire and Ice,"Fire and Ice (Warriors, #2)"
3984,5509920,5509920,5620959,46,373773927,9.78037E+12,Gena Showalter,2009,The Darkest Whisper,The Darkest Whisper (Lords of the Underworld #4)
3985,46190,46190,45332,22,1400083028,9.7814E+12,Rob Sheffield,2007,"Love Is a Mix Tape: Life and Loss, One Song at a Time",Love Is a Mix Tape
3986,14595,14595,1820137,28,802142648,9.7808E+12,"Legs McNeil, Gillian McCain",1996,Please Kill Me: The Uncensored Oral History of Punk,Please Kill Me: The Uncensored Oral History of Punk
3987,29632984,29057887,49243235,8,,,Marybeth Mayhew Whalen,2016,,The Things We Wish Were True
3988,833549,833549,1451198,48,64440591,9.78006E+12,Arnold Lobel,1976,Frog and Toad All Year,"Frog and Toad All Year (Frog and Toad, #3)"
3989,68418,68418,66312,16,786915889,9.78079E+12,R.A. Salvatore,1998,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3)","The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)"
3990,30225,30225,1703667,37,425217248,9.78043E+12,Laurell K. Hamilton,2007,"The Harlequin (Anita Blake, Vampire Hunter, #15)","The Harlequin (Anita Blake, Vampire Hunter #15)"
3991,237320,237320,894503,27,64410471,9.78006E+12,Sarah Weeks,2004,So B. It,So B. It
3992,1675216,1675216,3316094,30,1416954171,9.78142E+12,Margaret Peterson Haddix,2008,Found,"Found (The Missing, #1)"
3993,26192467,26192467,46165271,20,034554692X,9.78035E+12,Emily Giffin,2016,,First Comes Love
3994,682745,682745,922689,22,,,Jim Carroll,1978,The Basketball Diaries 1963-1966,The Basketball Diaries
3995,59978,59978,2801584,33,,,Frank Miller,1996,Sin City: That Yellow Bastard,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)"
3996,68458,68458,1877722,96,8370540791,9.78837E+12,Andrzej Sapkowski,1994,Krew elfów,"Krew elfów (Saga o Wiedźminie, #3)"
3997,6697,6697,851747,40,60759968,9.78006E+12,Rebecca Wells,1992,Little Altars Everywhere,Little Altars Everywhere
3998,82747,82747,3241063,67,60512148,9.78006E+12,Marian Keyes,2002,Angels," Angels (Walsh Family, #3)"
3999,8306745,8306745,13155786,26,141699792X,9.78142E+12,Brandon Mull,2011,A World Without Heroes,"A World Without Heroes (Beyonders, #1)"
4000,5201089,5201089,6627900,43,1741663016,9.78174E+12,John Flanagan,2008,The Kings of Clonmel,"The Kings of Clonmel (Ranger's Apprentice, #8)"
4001,25816688,29875363,40296144,42,62200631,9.78006E+12,Joe Hill,2016,The Fireman,The Fireman
4002,19346451,19346451,26378005,43,62194720,9.78006E+12,Pittacus Lore,2014,The Revenge of Seven,"The Revenge of Seven (Lorien Legacies, #5)"
4003,387749,387749,1434214,612,1934648205,9.78193E+12,Lew Wallace,1880,Ben-Hur: A Tale of the Christ,Ben-Hur: A Tale of the Christ
4004,9646,9646,2566499,151,156421178,9.78016E+12,"George Orwell, Lionel Trilling",1938,Homage to Catalonia,Homage to Catalonia
4005,251519,251519,1154583,52,446694843,9.78045E+12,Lolly Winston,2004,Good Grief,Good Grief
4006,18635622,18635622,24992268,79,345533488,9.78035E+12,"George R.R. Martin, Gary Gianni",2013,A Knight of the Seven Kingdoms,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)"
4007,7747263,7747263,7204808,24,1423121287,9.78142E+12,Melissa de la Cruz,2010,Misguided Angel,"Misguided Angel (Blue Bloods, #5)"
4008,16109563,16109563,21882391,15,,2.94004E+12,Madeline Sheehan,2012,Undeniable,"Undeniable (Undeniable, #1)"
4009,6613,6613,2548756,57,080213825X,9.7808E+12,Candace Bushnell,2000,Four Blondes,Four Blondes
4010,949709,949709,1224619,23,859537277,9.78086E+12,Pam Adams,1973,There Was an Old Lady Who Swallowed a Fly (Classic Board Books with Holes),There Was An Old Lady Who Swallowed A Fly (Classic Books)
4011,28233082,28233082,48263544,27,,,Robert Bryndza,2016,The Girl In The Ice,"The Girl In The Ice (Detective Erika Foster, #1)"
4012,1270615,1270615,1259542,13,1593078226,9.78159E+12,"Joss Whedon, Georges Jeanty",2007,The Long Way Home,"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)"
4013,7324659,7324659,8914542,34,61718947,9.78006E+12,Anthony Bourdain,2010,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook
4014,3562,3562,1223124,137,055323370X,9.78055E+12,L.M. Montgomery,1923,Emily of New Moon,"Emily of New Moon (Emily, #1)"
4015,113205,113205,2470656,175,802150594,9.7808E+12,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925,Собачье сердце,Heart of a Dog
4016,676737,676737,1348308,48,679723110,9.78068E+12,John Gardner,1970,Grendel,Grendel
4017,68528,68528,891875,78,61144835,9.78006E+12,Bernard Cornwell,2005,The Pale Rider,"The Pale Horseman (The Saxon Stories, #2)"
4018,64582,64582,62690,61,140092501,9.78014E+12,James Gleick,1987,Chaos: Making a New Science,Chaos: Making a New Science
4019,16982,16982,265304,41,785100490,9.78079E+12,"Kurt Busiek, Alex Ross",1993,Marvels,Marvels
4020,13722902,13722902,19355962,62,193636574X,9.78194E+12,Dave Eggers,2012,A Hologram for the King,A Hologram for the King
4021,10959277,10959277,15876972,40,1595144919,9.7816E+12,"Jay Asher, Carolyn Mackler",2011,The Future of Us,The Future of Us
4022,1713912,1713912,6634474,53,316024643,9.78032E+12,James Patterson,2008,Cross Country,"Cross Country (Alex Cross, #14)"
4023,6538757,6538757,6730978,14,1849231842,9.78185E+12,Kristen Ashley,2008,Rock Chick,"Rock Chick (Rock Chick, #1)"
4024,11366397,11366397,16297209,20,1442445807,9.78144E+12,Suzanne Young,2013,The Program,"The Program (The Program, #1)"
4025,84777,84777,1128039,102,446699535,9.78045E+12,Michael Connelly,2002,City of Bones,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)"
4026,45244,45244,44507,36,345461665,9.78035E+12,Peter F. Hamilton,2005,Judas Unchained,Judas Unchained
4027,7035,7035,5913092,66,1400031362,9.7814E+12,Alexander McCall Smith,2001,Morality for Beautiful Girls,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)"
4028,4570679,4570679,4620030,15,1416571736,9.78142E+12,Jennifer Echols,2009,Going Too Far,Going Too Far
4029,16240761,16240761,19110442,53,62120395,9.78006E+12,Philipp Meyer,2012,The Son,The Son
4030,84132,84132,81223,28,312938810,9.78031E+12,Sherrilyn Kenyon,2007,The Dream Hunter,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)"
4031,33455,33455,3135654,27,60735449,9.78006E+12,"Christopher Moore, Oliver Wyman",1997,Island of the Sequined Love Nun,Island of the Sequined Love Nun
